"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"14",0.00120397094308257,0.00458591403971022,0.0015068349585283,0.00259238769331011,0.00496850626580511,0.00147907318861978,0.00221264279948423,0.00330327457770719,0.00547575756526129,0.00670482025573482,0.00523133010013368,0.00274056736518123,0.00273528519290776,0.00883849874472673,0.00550534854115089,0.00604054852976807,0.00577175394113241,0.00289758560931934,0.00156078938500655,0.00388661334086818,0.00245247577099583,0.00294079936468117,0.00776306044381774,0.00289519785056032,0.00906030293117432,0.0102883024762528,0.00627494774759852,0.00926770155668399,0.0108427110790802,0.0107197376407306,0.00645006561551644,0.0121820720614101,0.00627101227618598,0.00522668766367121,0.007593324496634,0.00559498060408903,0.00217320691480319,0.00230317108726942,0.0009770128567303,0.00107961420517876,0.00469391150652894,0.00236969155843383,0.00278786464139327,0.00729454514069111,0.00180428343803704,0.00170133059409594,0.00704709316095829,0.00380728187362786,0.00428326818333059,0.0101230292392518,0.0024502926761769,0.00246466701119648,0.00923939405696879,0.00559117681951452
"15",0.00455627958595513,0.0128931847411491,0.00937054230737224,0.00777289828061237,0.0199265485325295,0.00410403734332656,0.0173432533904194,0.00184509962638004,0.00994987086845579,0.00885805232490317,0.00306989914170146,0.0124004166694888,0.00973946023385305,0.011101706986788,0.0109211251592996,0.0116219877425797,0.00559576424348514,0.0100307808577841,0.0180119013452421,0.0153531646203012,0.00589719482846552,0.0101791048565654,0.0160403133510477,0.00865193987074087,0.00677392814367768,0.00599878319608881,0.00703707795406178,0.00534974757338958,0.00337687611675117,0.00647646488126937,0.00232722571934748,0.00763417384577275,0.00377403347148071,0.00950039953400112,0.00882796390892153,0.00488879022500874,0.00910415590238248,0.00534202511586031,0.0171095143427634,0.00229909368337637,0.00934736346359034,0.00699135671768222,0.00997569974673836,0.0018970675147011,0.00755497183795552,0.0191376688928699,0.0052683219441025,0.00858505301636967,0.0101990468520503,0.009633811313461,0.00503866181990853,0.00530901988846113,0.00466531194246516,0.00942629827307007
"16",0.00546595140712801,0.0073282366485602,0.00741136748737666,0.00415193961164863,0.00996273619224607,0.00292619037305882,0.0152234666143104,0.00393211223503212,0.00765135051675073,0.0127484263156175,0.00298016925144394,0.00621294631225221,0.00525584735255627,0.0091683219592436,0.0103188699757813,0.0081765781714495,0.00844234463723891,0.00974908782157439,0.00950027833719361,0.00947079500929546,0.0100672088152283,0.0033133308387669,0.010847237810404,0.00735179560897437,0.0051059899446246,0.00558125581370066,0.00588639922298039,0.00510052038505312,0.00499986756367865,0.00621124110235494,0.00340088160237613,0.0107487444799327,0.00645792203731813,0.00355838942707718,0.0126493274183303,0.00820321384156925,0.0055569162909092,0.00757576142639483,0.00734743300211764,0.00339078949402351,0.0127235260641864,0.00459355818676464,0.00429990098758781,0.00743810653422322,0.00821475237690016,0.00407188758027837,0.00639281475357963,0.00514739849913838,0.00410388213968745,0.0124180974696323,0.00729697340038339,0.00429491195202172,0.0113832872477033,0.00678953966926684
"17",0.00537480555782024,0.00629641740769982,0.00910924361458492,0.00603823567831631,0.0108272396874037,0.00479884355931729,0.00300871076193328,0.00403117886781959,0.0044609970755117,0.00550578645588256,0.00478072007639305,0.00629667146358147,0.0016471607349373,0.00874306725881443,0.00382488646264358,0.00350952955330979,0.00360447899770936,0.00257175348662537,0.00174673803792451,0.00539982397171304,0.00231611843742287,0.00172558716539833,0.00994296145654787,0.00110532638713283,0.00474444600977325,0.00444170920241738,0.00606001932038176,0.00661117122234601,0.00373588556302511,0.00347949651581059,0.00250432153014719,0.010144477892597,0.00359827017735837,0.00426760594912759,0.00617461452751257,0.00361172906437952,0.00297045262908155,0.00174616841529494,0.001443891096831,0.000887705670812165,0.00948222415224061,0.0047950144311561,0.00337209933571855,0.00202187949382229,0.00181983303159083,0.00129292357158917,0.00184846420786576,0.00459553130413989,0.00409651006589033,0.00849751109223738,0.00195306263676961,0.0011521924910269,0.00148783638351995,0.00317510180121342
"18",0.00633929476850813,0.0130685076680194,0.0124755596917434,0.00622070961528144,0.0189346532800208,0.00920080427405235,0.0048137654988129,0.0135850871281889,0.0101475262867218,0.0088348467528783,0.00773251702150499,0.00380254983602233,0.00485390226630451,0.0100328611037605,0.00470485065396736,0.00833338988549527,0.011151785703873,0.00293721209135361,0.0100612411399887,0.0123485904205651,0.0118637298878865,0.0100834356813079,0.0146182482705787,0.0105802606222875,0.0127708226515599,0.00894640989878548,0.00907548800552871,0.0103093300331025,0.00739072997734505,0.0128619315278408,0.00392696871547833,0.0112686841961628,0.00361525146786736,0.00406709967986476,0.0104919219239382,0.003117596302623,0.0172037184975445,0.00495070700482026,0.00610611782723959,0.00809398203090827,0.00886640311647367,0.00620626206572523,0.0101533933317192,0.00928802119334178,0.00661798819401393,0.00871766844242026,0.00736327207539962,0.00903789354393012,0.0033907406879721,0.00870829089258247,0.0014655420434537,0.00179280590804196,0.00848142384441632,0.00358359711974888
"19",0.00364593799718433,0.00353516329027388,0.00501660275669978,0.00459109490029449,0.00596684618924739,0.00362620030011628,0.000476993794854162,0.000564273145154655,0.00168052650366236,0.00169633373216228,0.000488160005086299,0.000340868908906922,0.000576325193600503,0.00700662710969253,0.00215273069920477,0.00247306178080659,0.00456362301849889,0.000249415781483351,0.00173715568940672,0.00121732230095593,0.00291398842293152,0.00487966313398411,0.00740538040488722,0.00139906144909124,0.000384464593047264,0.000829863923505184,0.00185549834503476,0.0080890600221468,0.00118817175591244,0.000792718900406305,0.00298857406996827,0.0127149961294524,0.00213946549343672,0.00246398525568128,0.00223172151696228,0.00174420410824255,0.00166472585179732,0.000425003055513478,0.000401020156404217,0.000863841212327296,0.00350172153019492,0.00727586936066509,0.00463064149628115,0.00378702187315961,0.00268603959817374,0.000353222204720693,0.000850969448986985,0.00929864075273379,0.00357816702888279,0.00766880167654862,0.00342158188656407,0.00126755732615557,0.00270209613458775,0.00493830499547409
"20",0.00694311471560962,0.00590519313182398,0.00382290054446959,0.00846327406551369,0.0139733851155182,0.00504092072153067,0.00347290061413169,0.00200892035367744,0.000844577149230873,0.0066347999856208,0.00530623597711246,0.00589609336981639,0.000731961235337527,0.00871574107558665,0.000735980013576764,0.00520022271401725,0.000248127496642917,0.000593404860509163,0.006649275607176,0.00917728172417016,0.00842525312838564,0.0076290049536121,0.0112719055771546,0.00787679190849843,0.0112113646980842,0.00396111501691452,0.00627323995116266,0.0115425024250284,0.00468632688099702,0.00839438078707373,0.00533519347164959,0.00949783958543449,0.0034041894582762,0.00590344080733595,0.00675397705024066,0.00763167328306118,0.00560165727974756,0.012471216740612,0.00615424772597744,0.00538155225863133,0.0111234338903795,0.00494470741035502,0.00288689225347773,0.00422379812102961,0.0045338537349621,0.0039381037021763,0.00678252739967967,0.00453813391220381,0.00258459294678948,0.0100404389771896,0.0023720291760453,0.00708974553850831,0.00849252584718347,0.00580522482597131
"21",0.00421225069003937,0.00143415154348691,0.00616404454916945,0.00566939403008851,0.004887343089036,0.00674105384971705,0.0065515147108932,0.0015563983901358,0.00473355184022491,0.00634349358681265,0.00204954917225248,0.00324113290844959,0.00316762335981005,0.00976775075766289,0.0068527868498043,0.00216952598044511,0.00792278652464738,0.00414764242172326,0.00682329306032635,0.00279610881652422,0.00336637105099181,0.00474327847855563,0.00658927698308363,0.0047275300598569,0.00630726694954404,0.00246467663056614,0.00505717649314964,0.00503196313367993,0.00213749050563379,0.00751345684981769,0.00681380406429207,0.00954710964369511,0.00401207138757001,0.00461128858731684,0.00926335770681729,0.00380644868231457,0.00062209177774418,0.000686125295425807,0.000378288783291136,0.000252368931901928,0.00132528328309583,0.000558360966418985,0.000760919389689634,0.00044117611781431,0.000374440840374146,0.000261735785177583,0.00037923548952395,0.000614625988294645,0.00117030867781602,0.00629568765662077,0.000899262091211714,0.000647029864005546,0.00863640546241761,0.00151620463237792
"22",0.0170854827058516,0.00855922711518419,0.0170940597983547,0.0202603078470744,0.0136400651115723,0.0142722502197623,0.013779640088927,0.00428506445480557,0.0100667005588659,0.0139607764359516,0.0029699079150086,0.00259493669244379,0.00399860985596477,0.0105554624431063,0.0075085593373037,0.00742094521699264,0.00405764182451172,0.00546481391541145,0.00780261157716477,0.010457957571361,0.00745061179436498,0.0070270924680526,0.0178928782359588,0.00507557111439369,0.00570010587100357,0.0042351398869388,0.00844507909209162,0.00699685239647266,0.007548087148175,0.00604781206213201,0.00526638091422555,0.0120266745533913,0.015838662897065,0.00763282778375387,0.00379539530078852,0.0118498787569988,0.00493092396854853,0.0054629402054337,0.00547580818774308,0.00306586709151829,0.00918735407098951,0.0135603467587245,0.0113283841571738,0.00439275050557452,0.00555761855794043,0.00532246838998207,0.00588036620468641,0.00734523469323835,0.00486501082503536,0.0141511346096652,0.00563622876501115,0.00422096390480173,0.00588012451954318,0.00994056142434882
"23",0.00635026204345187,0.00545812056718744,0.0143432280549334,0.0089664172902659,0.0118519018112933,0.00434186589491387,0.00571362247790548,0.00570152908045463,0.014230451565166,0.0104728190674457,0.00786967965651564,0.0142943058841832,0.00581568019051477,0.00614554226367309,0.00684613008225102,0.00327711236821533,0.00217600578334504,0.00256710363952388,0.001746981559807,0.0010658257103125,0.00169233987467036,0.000705462050927538,0.0123406029880166,0.000274568351456097,0.00595525847018612,0.00592282761342897,0.0113477278525785,0.00781001291698688,0.00766502522651677,0.00588417505463191,0.0031828781045746,0.0132685070049645,0.00715590572426721,0.00928961713079985,0.00206899289685932,0.00257855427500885,0.013997134444888,0.00521171162869215,0.00341144152403072,0.00781924416959495,0.0125182981054655,0.0103487721185814,0.0140527476012465,0.00510908138066511,0.00564834695675774,0.00982296184509133,0.00811153836057428,0.0134977638716564,0.011093225477628,0.0118958572347468,0.00102552866513663,0.00404875492200229,0.00074735582220832,0.00560220636913683
"24",0.00631995468165431,0.00447400383242018,0.00826002507573607,0.0111876798528127,0.0108696733756978,0.00929167327222553,0.0069641974315857,0.00935442572756163,0.00801330347227025,0.00943794087115026,0.00988713177532846,0.00692413556739247,0.00290117309630511,0.0136310796536619,0.00869175963065795,0.00572986710582093,0.00928722600083879,0.00499684435250113,0.00220925682230342,0.00325629492569717,0.00173770543451382,0.00271867524739453,0.00965640847580463,0.00228155442049077,0.0151255050125221,0.0072525186981522,0.0139634118388164,0.0146094903075643,0.00942260079568497,0.0128493934791179,0.00772612310747736,0.0173465866794549,0.00414689233770615,0.00855883372191847,0.0131114143231414,0.00462694523643332,0.002235348631993,0.00182883176049228,0.000241750338667748,0.00230105215630558,0.00868486453075526,0.000810770075720166,0.00318642804666044,0.00266459630375416,0.000483301893789058,0.00400101549658197,0.00596413193968375,0.00119095227540368,0.00411106427300995,0.0161014128132583,0.00842666361471103,0.00495372535680442,0.00915126050964539,0.00843879916337069
"25",0.000686078372228795,0.00103593444478792,0.00229740188685139,0.00602232137295481,0.0059964660347855,0.001388250867881,0.00486893972093225,0.00761354305771565,0.00587251427428912,0.00498622984194234,0.00419836535862497,0.00539179905997702,0.0045325678554836,0.0068872483380161,0.00489602677402814,0.00712204459620823,0.00406213123215994,0.00501359733627598,0.000234205275567262,0.00141101074910444,0.000447541464624876,0.000328290547554968,0.00598519730463163,0.000474664174454649,0.00669129166977651,0.00858598674336809,0.00993568151496453,0.0153619809201936,0.00751172534193173,0.00746499433100012,0.00873925964215719,0.0101066387247191,0.0130476127788743,0.0134597713294222,0.00506204599604681,0.00586245267509722,0.00249801395720821,0.0013310954580811,0.00033402589676977,0.00285819785119248,0.00453053669660566,0.00345307466901263,0.00890733249095405,0.00173782168835181,0.00341000544174422,0.00806738767646131,0.00314944048169051,0.0101195071197514,0.0144331581121909,0.0136692950167056,0.00512102381042542,0.00925311968865329,0.0083472996911968,0.00572683022213593
"26",0.000169318352400663,0.000143396500983898,0.00143783028169816,0.0023222879950686,0.00204308041089194,0.000268879101527777,0.00495258620550387,0.00787581537447961,0.00262653705186854,0.00647992552092428,0.0128824965835861,0.00263979081367651,0.00336443912136169,0.0106186312229578,0.00629901691211855,0.0065949222769896,0.00644476865871433,0.00319509389375459,0.0068179058901907,0.00903120289883888,0.00836560938957112,0.00837696307998651,0.0106535342486882,0.00690919993118993,0.00666571731903021,0.00763535923627226,0.00854049690282894,0.00971933423350342,0.00790247126326746,0.00796164556262577,0.00374612290924055,0.0122231090745295,0.0057303504761989,0.00464870648517303,0.00854261715217713,0.00998269275102788,0.00617321725019478,0.00128371175628304,0.000492811082106754,0.00328798010910512,0.00374798412165865,0.00366412392855572,0.00339632866449438,0.00491092449239778,0.000763654120212664,0.00170239226379394,0.0105353180736125,0.00360049359186226,0.00687205008301823,0.00959826343216615,0.00654296641726903,0.00455544070537374,0.00480897790103271,0.0078891169589533
"27",0.00755111763475492,0.00427162853694,0.00365064396086792,0.0118359081578357,0.00917322743888026,0.00730894361905309,0.0151476607787399,0.00517606984511475,0.0144594328817365,0.00804636476288609,0.00451165762725393,0.014530322927022,0.00342565585542275,0.0114897178024192,0.00773107530710204,0.00665511869041182,0.00822518065595476,0.00454563703525251,0.00665319947931915,0.0109634078950044,0.0124866823943128,0.00660739398535724,0.0124996915016018,0.00686733157690395,0.00757786119205749,0.00631852878682277,0.0153408646731751,0.012022508353694,0.0069583108631905,0.00905278933084924,0.00396822072897514,0.0110982214992937,0.00368449561166538,0.00368619152521822,0.0136873278859667,0.00369139179573463,0.00591716548136023,0.00274456294672686,0.00552650001628254,0.00679085441978262,0.0113874202627173,0.00504758956012104,0.0101383850045769,0.00814131049807857,0.016377333226098,0.00863092433376212,0.0034929598654699,0.0104749521862814,0.00277933581551293,0.010119643438901,0.00235622533277709,0.00362407083116851,0.00822112905870406,0.0029384159109596
"28",0.00679805360719564,0.00620169744121397,0.00686068697792012,0.00586147631548087,0.00515220320388999,0.00633471841862515,0.00316851981286413,0.00278489506505764,0.00733918778123403,0.0179855070983903,0.00418008176092375,0.00496901147581674,0.00455915604538622,0.0117749074925681,0.0151184188010597,0.00809009642927406,0.00987849346253356,0.0033891911940879,0.00790753906877734,0.0114471983515649,0.0123909687731306,0.00628830449454758,0.0139628349715712,0.00937149461844468,0.00421548658906966,0.00352926427298177,0.00170600838756365,0.00189767061095145,0.01361657862217,0.00879682143345197,0.00913912850707525,0.0108486141923793,0.00646796573468776,0.00476524771187748,0.00193119748361899,0.00201424544066377,0.00630773567179605,0.00352168180110299,0.00435953353033731,0.00307824422477295,0.0041284296144522,0.00467161985071435,0.0042546043121028,0.0024197763475263,0.00342262483028167,0.00440266621937746,0.00918417255468367,0.0105494320916074,0.0118630670797804,0.00976431577575251,0.00258579538568898,0.000948537390566605,0.00244086359472529,0.00666669530085375
